Código,Nome do Exercício,grupo_muscular,musculo_foco,url
832,Prancha Lateral na Bola Suíça,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/832
833,Prancha Lateral com os Pés na Bola Suíça,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/833
834,Caminhada com Peso Unilateral,Corpo,Corpo Inteiro,https://rcstorestaff.com.br/exercicios_html/834
835,Prancha Alta com Joelho e Toque nos Ombros,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/835
836,Pallof Press Ajoelhado,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/836
837,Pallof Press Semi-Ajoelhado,Abdome,Reto Abdominal,https://rcstorestaff.com.br/exercicios_html/837
838,Alongamento Torácico,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/838
839,Alongamento Torácico com Foam Roller,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/839
840,Alongamento Torácico com Bola Suíça,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/840
841,Mobilidade Torácica no Banco,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/841
842,Rotação de Tronco Semi-Ajoelhado,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/842
843,Mobilidade Escapular na Parede,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/843
844,Rotação Externa com Abdução de Ombro na Parede,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/844
845,Rotação Externa do Ombro com Faixa Elástica,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/845
846,Mobilidade e Estabilidade de Ombro,Mobilidade,Mobilidade Articular,https://rcstorestaff.com.br/exercicios_html/846
847,Alongamento Dinâmico do Punho,Alongamento,Alongamento Geral,https://rcstorestaff.com.br/exercicios_html/847
